cod_BCN,clase_I,clase_II,clase_III,clase_IV,clase_NC,clase_V,clase_VI,clase_VII,clase_VIII,eligible_area,share_eligible_area,ln_eligible_area
10205.0,0.0,590.5011048899989,12385.004915989899,587.49065234,710.82034541,19833.04338855,6826.37190243,75352.25,6822.32443386,13562.997,2.6480242e-05,9.515174
10206.0,0.0,124.90822259999999,3806.2198427899903,2066.96616014,109.1342107,302.5220059,0.0,3147.8816603699997,0.0,5998.094,1.1710611e-05,8.699364
10207.0,0.0,615.005118309999,515.1121057,5199.03897305,8537.22558509,0.0,6841.63220318,10952.91041839,191.64756639,6329.1562,1.23569735e-05,8.75308
10208.0,0.0,3394.57592373,2364.97152653,11369.85111941,25053.21341171,38191.53956228,48835.20156568,164029.17682201997,21364.9351616899,17129.398,3.3443244e-05,9.74861
10209.0,0.0,814.64519532,8543.93,571.57237218,3231.98145238,13074.61358258,5089.28733446,4275.6481259,2148.5958381699998,9930.147,1.9387508e-05,9.203431
10210.0,0.0,5.366176090000001,0.0,0.0,3550.4607965399996,7.45888618,1024.68556532,1235.11633905999,0.0,5.366176,1.0476862e-08,1.850999
10301.0,0.0,31345.903746400003,31672.204534329998,14577.84653277,4154.65628864,0.0,6213.05552512,7650.25318603999,62.59735067,77595.95,0.00015149746,11.259283
10302.0,0.0,17375.065698759998,47369.14180765,11143.815475029998,30668.68622625,0.0,10691.03393649,14935.21090004,32223.45,75888.02,0.00014816292,11.237027
10303.0,4100.28632711999,14186.89018517,28596.46700213,27579.471051779998,1971.4031015799999,0.0,6575.180596409999,47634.29454092,14855.954198750002,74463.12,0.00014538095,11.218073
10304.0,0.0,11821.194717179998,31798.495119960004,7399.39,22427.52052748,0.0,8933.86358112,17803.40504577,27618.5267279199,51019.08,9.9609075e-05,10.839974
10305.0,1194.1543863899901,21477.72486264,19590.61057446,15590.4169425,1416.99403973,0.0,10723.53215551,47548.22737454,10860.69,57852.906,0.00011295136,10.965676
10306.0,0.0,0.0,1041.13000802,10346.66256101,1494.7101118,0.0,26288.9675774899,100603.95602915,11120.00568771,11387.793,2.2233398e-05,9.340385
10307.0,0.0,18735.862714630002,12540.0266314,9476.662266680001,1291.95521237,0.0,9118.00719874,9772.13447125,2214.73727658,40752.55,7.956482e-05,10.615298
10401.0,0.0,0.0,0.0,0.0,0.12074377999999901,0.0,0.0,20.25,22.66411678,0.0,0.0,0.0
10402.0,,,,,,,,,,,,
10403.0,0.0,0.0,0.0,0.0,431.73472253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10404.0,0.0,0.0,0.0,0.0,0.06735756,0.0,0.0,6.3067436699999995,63.80180171,0.0,0.0,0.0
11101.0,0.0,8295.03223409999,33660.8955476799,64135.03252958,11482.43820221,8236.01174544999,54481.51249894,180233.73279575,162773.01538437002,106090.96,0.0002071308,11.572062
11102.0,0.0,0.0,16706.15398048,4486.42538866,8208.19996394999,666.95215908,58925.41,116557.65906923,212127.3294161,21192.58,4.1376155e-05,9.961453
11201.0,0.0,1122.56075158,5377.378229709991,3700.6672305600005,5644.608487779999,2220.52616451,2551.99852505,65031.46466892,204249.03122797998,10200.606,1.991555e-05,9.230301
11202.0,0.0,0.0,1677.6323217,264.71728678,10104.11826631,6444.96,6992.45683115,121157.47,262781.028127999,1942.3496,3.7922214e-06,7.5721684
11203.0,,,,,,,,,,,,
11301.0,0.0,0.0,0.0,1943.46781118999,25351.7699498599,2807.0680960900004,6251.995510600001,86627.34,193594.412858,1943.4678,3.7944046e-06,7.5727434
11302.0,,,,,,,,,,,,
11303.0,,,,,,,,,,,,
11401.0,0.0,223.66195338000003,418.15,1346.8000271299898,59239.63673645,1699.7908731699902,5406.64629858,35466.5655758,260774.25485553002,1988.6119,3.8825433e-06,7.595695
11402.0,0.0,0.0,43.053056899999994,590.809048529999,40355.67845757,5062.79025119,807.72587159,93622.17764568,202100.64116234,633.8621,1.2375452e-06,6.453408
12101.0,0.0,0.0,3067.9679845699998,2822.03646034,4882.32,578.89779775,559.704701509999,798.082412119999,718.35048609,5890.0044,1.1499578e-05,8.681182
12102.0,0.0,489.96325527,4794.29101534,11517.98296337,10851.669924959999,933.41796928,3247.13,1240.10415781999,1623.2092940499901,16802.236,3.2804495e-05,9.729327
12103.0,0.0,0.0,3491.98629688999,6625.807152349999,162.61509221,0.0,1058.26452636,397.42652067,1598.6815272,10117.793,1.9753865e-05,9.22215
12104.0,0.0,0.0,2550.92187086,9170.78777155,193.4891222,4157.82192848,2329.97989564,127.36341997,1070.75814125,11721.71,2.2885333e-05,9.369284
12201.0,,,,,,,,,,,,
12202.0,,,,,,,,,,,,
12301.0,0.0,0.0,934.35030632,13033.47174652,9194.74201847999,0.0,2404.54417679,0.0,4588.22183356,13967.822,2.7270618e-05,9.544583
12302.0,0.0,0.0,3411.6364129900003,6232.2706243699995,541.05011848,1005.33020441,983.22712107,0.0,1227.77066283,9643.907,1.8828656e-05,9.174186
12303.0,,,,,,,,,,,,
12401.0,0.0,0.0,397.84187984999994,2550.1598969700003,8213.16718394,1397.8406582,299.462236869999,52.26596793,659.1572442099999,2948.0017,5.7556454e-06,7.989222
12402.0,0.0,41.0495717,4617.4996274800005,5981.50390414,196.84232271,2134.51307337,1899.42527497,1860.53861739,579.53164558,10640.053,2.077352e-05,9.272474
13101.0,0.0,0.0,0.0,0.0,2317.9231168799997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13102.0,0.0,68.23694179,73.52339509000001,0.0,1540.0113555100002,0.0,0.0,0.0,0.0,141.76033,2.7677126e-07,4.9611673
13103.0,0.0,160.463050899999,0.0,0.0,944.08582353,0.0,0.65735622,0.0,0.0,160.46306,3.1328625e-07,5.084276
13104.0,0.0,0.0,0.0,0.0,1093.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13105.0,0.0,0.0,0.0,0.0,1425.1841252299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13106.0,0.0,0.0,0.0,0.0,1437.37560878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13107.0,35.34895685,32.58572963,116.29800628,79.82835285,2042.14695969,0.0,233.15648762999902,1914.98889066,43.33669343,264.06104,5.155498e-07,5.5799603
13108.0,0.0,0.0,0.0,0.0,735.2485361199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13109.0,0.0,0.0,0.0,0.0,1000.78914711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13110.0,0.0,126.91997241,0.0,0.02010354,3833.1052325699998,0.0,243.62611623,1007.01580787,603.82545896,126.94008,2.4783637e-07,4.851562
13111.0,0.0,0.0,0.0,0.0,1005.0730999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13112.0,0.0,293.503994139999,1027.9304427899901,0.0,1725.36,0.0,0.0,0.0,0.0,1321.4344,2.5799536e-06,7.1872296
13113.0,0.0,0.0,0.0,0.0,1890.0785616599999,0.0,0.0,324.00333359,123.76082881,0.0,0.0,0.0
13114.0,0.0,0.0,0.0,0.0,4159.95026439,0.0,73.16173752,1125.81477325999,253.28,0.0,0.0,0.0
13115.0,0.0,0.0,0.0,0.0,3230.01372871,0.0,0.0,898.7327282800001,315.75931864,0.0,0.0,0.0
13116.0,0.0,13.2556826999999,0.0,0.0,812.08634369,0.0,0.0,0.0,0.0,13.255683,2.5880246e-08,2.6571555
13117.0,0.0,0.0,0.0,0.0,654.28017688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13118.0,0.0,0.0,0.0,0.0,1280.89003319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13119.0,102.47551437,2026.5853400599901,3212.42,369.68152837,4926.32016908999,0.0,604.483367009999,2207.52202928,230.14811335,5711.1626,1.115041e-05,8.650353
13120.0,0.0,0.0,0.0,0.0,1689.25892074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13121.0,0.0,0.0,0.0,0.0,872.95225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13122.0,205.35910647999998,0.0,0.0,0.0,2981.0336653000004,0.0,73.8775853899999,882.1808168599999,300.84056047,205.3591,4.009408e-07,5.329618
13123.0,0.0,0.0,0.0,0.0,1444.4185473000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13124.0,99.89563623999999,477.76445191,4343.3569713,2084.79,4093.2494668699997,0.0,1941.89,4121.41,2694.37183392,7005.807,1.3678059e-05,8.854637
13125.0,70.47664463,139.20312873,261.50211641,514.3246127799999,2367.91169061999,0.0,678.30022222,1342.3558908999998,357.72709477999905,985.50653,1.9240917e-06,6.89417
13126.0,0.0,0.0,0.0,0.0,1180.42593222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13127.0,0.0,0.0,0.0,0.0,1561.0942089899902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13128.0,176.12590156,358.69,56.81526547,0.0,1400.93773386,0.0,12.3844167,201.98424617,161.15616013,591.63116,1.155094e-06,6.384572
13129.0,0.0,0.0,0.0,0.0,993.6938025300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13130.0,0.0,0.0,0.0,0.0,962.83415966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13131.0,0.0,0.0,0.0,0.0,631.43472664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13132.0,0.0,0.0,0.0,0.0,2550.34658581,0.0,0.0,195.14017224,113.60282058,0.0,0.0,0.0
13201.0,0.0,425.21515019,1363.61,368.99916663,4772.935959410001,0.0,499.19528039000005,995.26955903,379.99983378999997,2157.8242,4.212912e-06,7.677319
13202.0,2428.84053894,1992.41,2653.407861,1125.42209458,1792.9383237099998,0.0,1313.6655551999902,8234.57071346,3377.80282574,8200.08,1.6009744e-05,9.012021
13203.0,0.0,20.19643787,43.53683833,0.0,113.29480043999999,0.0,120.43723673000001,92.68,113.73069459000001,63.733276,1.2443213e-07,4.170275
13301.0,5163.50326053,4793.83974416,4042.5513399899996,2597.70617988,5893.9363148699995,0.0,2913.71091833,23893.27000612,17925.2369949399,16597.6,3.2404965e-05,9.717073
13302.0,1014.22075940999,2786.48,8126.95677481,5734.8881561,2026.11,0.0,2193.94754865,17815.0903706399,5253.9343971199905,17662.545,3.4484154e-05,9.779258
13303.0,2515.80192321,5396.7223294099995,2500.8691277599996,1784.27714736,2828.37061951,0.0,4573.96,29286.14504882,16579.03891857,12197.671,2.3814595e-05,9.409082
13401.0,2951.1794879,2909.8394355,2459.54508171,162.06997002000003,4492.34504529,0.0,42.59729123,1795.22303513999,571.85727201,8482.634,1.6561398e-05,9.045895
13402.0,6645.5016399,4331.80024781,2091.82296038,2261.77691263,2382.26458429,0.0,505.81005225,2743.3256825000003,740.5767497099989,15330.901,2.9931878e-05,9.637691
13403.0,2929.8522822400005,1580.4482874100001,1748.1897240399999,20.21095919,198.24404367,0.0,22.937546509999997,667.970786689999,143.06856302,6278.701,1.2258465e-05,8.745078
13404.0,1999.40775405,7244.47452271,9077.28221779,4804.24130428,2692.46099375,0.0,2044.98609098,26469.0068983,12646.4253441,23125.406,4.5149784e-05,10.04873
13501.0,997.44615281,18803.9436127199,14139.796810629901,12892.951219769999,4672.62485245999,0.0,14829.005615779999,60388.04886928,8541.4964882,46834.137,9.1438436e-05,10.754389
13502.0,0.0,3225.84332059,1948.74605004,957.6193270399989,3718.01770501,0.0,2292.55,33705.37765042,38592.23812793,6132.2085,1.1972455e-05,8.721474
13503.0,0.0,4162.08247951,4383.94057500999,2157.50682211,1643.66614884,0.0,3752.01620648,48432.1749060199,4878.65475056,10703.53,2.0897452e-05,9.278422
13504.0,118.12461955,6499.4378986500005,5953.509765439991,4378.25993698,561.02269317,0.0,3981.6855173999998,17168.6959055899,769.25726313,16949.332,3.3091685e-05,9.738043
13505.0,0.0,8533.41,6819.09356562,4711.68891558,1159.01693005,0.0,17121.14020115,39041.8690140499,1304.37017558,20064.193,3.9173105e-05,9.906742
13601.0,611.118850139999,3393.46807735,4179.76359822,346.59760354,1237.86517217,0.0,0.0,1439.1899828599999,1314.47903507,8530.948,1.6655727e-05,9.051573
13602.0,93.87150581,2894.09,1947.99351484,1546.60947933,1050.98,0.0,265.61033241,3484.3315796899997,313.84316385,6482.5645,1.26564855e-05,8.777026
13603.0,83.81697869999999,3119.31310072,5448.33,865.3383892400001,1743.16399318,0.0,290.675196629999,4913.52846917,2497.67,9516.799,1.8580491e-05,9.160919
13604.0,227.21560025,908.43607537,2494.89309993,1315.2208261099902,1026.28435905,0.0,107.51165402,1988.6837780899998,0.0,4945.7656,9.656057e-06,8.506489
13605.0,31.534836829999897,1243.4990284399998,2334.4816987,678.6052946,1167.29237406,0.0,123.451025329999,1152.22375545,217.71224141,4288.121,8.372079e-06,8.363837
14101.0,0.0,2520.28020975,5639.79050972,3536.98898622,9377.58007226,0.0,15342.09596972,62195.064386259895,3442.04088696,11697.06,2.2837206e-05,9.367178
14102.0,0.0,0.0,909.95805692,1299.37521735999,1583.71642254,0.0,9389.24858233,59275.67109132,510.08207126999895,2209.3333,4.3134773e-06,7.7008986
14103.0,0.0,14876.6217134,6101.465323539999,2657.1948163800002,3859.7079968999997,0.0,21492.0200896099,81868.14228721999,1280.82272926999,23635.281,4.6145255e-05,10.0705385
14104.0,0.0,2511.5698909099997,22988.267447939998,12178.08114733,722.61675417,0.0,19058.13881982,32822.54161278,39.43740339,37677.918,7.356194e-05,10.536856
14105.0,0.0,6086.3583181799995,16385.37956881,15934.13178022,24073.038607989998,0.0,22039.28,64807.2688056599,16608.01440275,38405.87,7.498319e-05,10.555992
14106.0,0.0,10696.21237603,21816.4728973,17279.31874096,5186.04817557,0.0,28611.74,129351.05530043,614.0511080399999,49792.004,9.721335e-05,10.81563
14107.0,0.0,3535.7835465999997,7111.42823328,5719.38211411,18816.539171890003,0.0,13516.56833898,46028.03256072,33186.01,16366.594,3.1953954e-05,9.703058
14108.0,0.0,2800.85167767999,3387.6300997499998,3005.86343022,29828.479129400002,0.0,21976.7452462,31178.61240944,30960.93028465,9194.345,1.7950935e-05,9.126452
14201.0,0.0,6217.49624504,16554.13169538,14311.1095795,8295.87558845,0.0,23446.4783764399,100793.36119974,9478.31596613,37082.74,7.239992e-05,10.520934
14202.0,0.0,1211.6266225699999,8173.71369987,5267.94802478,671.8819068600001,0.0,8548.7588154,29502.3751214,0.0,14653.288,2.8608914e-05,9.592488
14203.0,0.0,6744.397803859991,7047.5640546899995,4242.58,486.60951596999996,0.0,8998.550916709999,30127.53281923,376.40586181999896,18034.541,3.5210433e-05,9.800099
14204.0,0.0,19460.68616805,48796.3864664,33423.96462224,8306.76892604999,0.0,46066.105161339896,23615.0804763599,7059.6918638,101681.04,0.00019852091,11.529606
15101.0,,,,,,,,,,,,
15102.0,,,,,,,,,,,,
15201.0,,,,,,,,,,,,
15202.0,,,,,,,,,,,,
16101.0,167.98314284,11704.13943668,11869.60985711,10216.52276308,4014.1473683,0.0,1571.43941125,6778.06073643,1450.3457392300002,33958.254,6.629971e-05,10.432917
16102.0,3861.0058702099996,8906.99885505999,11878.63447373,11910.622612,1259.17233724,0.0,2469.7467154700003,2281.94146223,100.714894709999,36557.26,7.137399e-05,10.506662
16103.0,310.822582,5021.510945999999,3692.4282663499903,8306.21511174999,937.864217699999,0.0,2083.76266128,5795.48,124.73135185,17330.977,3.3836805e-05,9.760308
16104.0,1111.36942667,21270.39191408,7668.03395583,5218.63355923,854.43203545,0.0,12170.36557892,12345.21279413,5965.12297483,35268.43,6.8857684e-05,10.470772
16105.0,0.0,22595.589346409997,12683.17165538,7969.62814698,838.59031881,0.0,4699.50257660999,4743.72190599,2804.49399283,43248.39,8.443767e-05,10.674739
16106.0,0.0,10357.365521619999,4189.558128690001,4192.55947536,494.5529085,0.0,5285.88,8114.802895610001,10405.95249208,18739.482,3.6586753e-05,9.838441
16107.0,0.0,1078.8556696199998,5428.010051820001,2077.88974095,1194.43151079999,0.0,1922.8901286,28861.289883449997,137.02167237999998,8584.756,1.676078e-05,9.057859
16108.0,7339.663270159999,12858.79007083,10242.5302472699,1684.64736414,618.88644426,0.0,1873.02943207,1635.93598264,74.35509012,32125.63,6.2721716e-05,10.37744
16109.0,21.45883758,19615.8344471599,13515.88943028,11095.04179148,1324.93427028,0.0,16124.130388399999,10702.211290629999,10072.388342620001,44248.223,8.638973e-05,10.697593
16201.0,0.0,0.0,2189.02818217,4796.42986427,552.452278509999,0.0,9790.73567493,41749.62430791,0.0127554,6985.458,1.363833e-05,8.851729
16202.0,0.0,579.68308027,2552.2736262000003,3868.15,509.87648387999997,0.0,9859.06686397,39357.40868494,273.60138285,7000.107,1.366693e-05,8.853824
16203.0,0.0,510.31415355999997,1060.52754665999,805.71,1202.45996925999,0.0,3713.4618765200003,26687.52189643,313.12290495999997,2376.5518,4.6399527e-06,7.7738266
16204.0,0.0,898.45504383,4351.52230289,3134.68182065999,514.19068519,0.0,7272.114871029999,24174.28583849,13.2875012,8384.659,1.6370113e-05,9.034278
16205.0,0.0,1506.42641878,2132.76620081,1325.1461672099902,642.7198782099989,0.0,2488.29999383,20544.281605350003,316.1891847,4964.339,9.6923195e-06,8.510237
16206.0,0.0,613.56035561,1214.37538877999,848.83153503,742.16395932,0.0,3628.31,17630.9632767299,98.61841134,2676.7673,5.2260903e-06,7.892739
16207.0,0.0,738.33590469,1160.2947017399902,142.459523219999,1397.0117803599999,0.0,2466.03619633999,25157.49621135,281.18363624,2041.0901,3.985001e-06,7.621729
16301.0,3607.33414508,17281.64311108,29939.02433217,17414.04038109,1704.25939232,0.0,4168.3992975,12593.6,1074.8470581399902,68242.04,0.000133235,11.130831
16302.0,283.18842933999997,21959.7382051,13305.6792752,10517.40105161,1546.87897839,0.0,8938.90828725,29985.50570531,10091.032821249999,46066.008,8.993875e-05,10.737852
16303.0,3496.68150161,8029.64862118,12239.63992511,17446.48937463,556.86,0.0,2641.99757466,4129.92902537,692.68876607,41212.46,8.046274e-05,10.62652
16304.0,286.73211383,3512.86286392,337.25087966,3518.85395443,169.75416219,0.0,2056.97256975999,5235.11376325,112.48958776,7655.6997,1.49469015e-05,8.9433365
16305.0,0.0,6505.14,17315.38593334,14176.5531420899,989.96285547,0.0,4901.4624375,12086.5703869899,649.0401543099999,37997.08,7.418507e-05,10.545291
