cut02,year,population,dependency_rate,schooling,rural_share,sh_first_pea,sh_second_pea,sh_third_pea
9118,2002,11216,66.60724896019013,7.027482269503546,63.24001426533523,50.994676379938355,4.5390865788736345,41.720369851499015
9119,2002,22491,60.5926454837558,7.468268869695832,59.87728424703215,36.10580455547392,7.465099191770756,52.1234386480529
9120,2002,45531,59.701858996843214,8.57246758070007,32.22419889745448,13.893991078457098,12.050642875885595,71.85778011020729
9121,2002,10065,67.7220463256124,6.427778568379109,66.66666666666666,57.528011204481786,4.376750700280112,35.22408963585434
9201,2002,48996,57.09384718971432,8.710286696924422,10.602906359702832,19.402167295750637,8.596128089614027,68.452453427493
9202,2002,22354,61.37741842333237,7.2830870695668715,28.397602218842266,31.627767803710356,7.839616995810891,57.40574506283662
9203,2002,16970,59.76275654302391,8.026604321186714,26.85916322922805,25.02298216583931,8.806765949623092,61.72090457804743
9204,2002,9041,66.71583994099207,6.373939490955658,64.18537772370313,40.476190476190474,4.5592705167173255,51.21580547112462
9205,2002,10237,62.82805789724829,6.80706942684129,66.44524763114194,35.75981214357598,3.58939953035894,56.18919825561892
9206,2002,7581,60.75063613231551,6.229241877256317,52.011607967286636,41.66268514094601,3.9178213091256566,51.122790253225034
9207,2002,11405,62.71936082180054,5.642102646949174,63.770276194651466,53.01859799713877,4.234620886981403,40.08583690987124
9208,2002,12868,67.13858942719834,7.01579181494662,40.90767796083307,34.76098369715391,7.543520309477756,53.49544072948328
9209,2002,9128,56.35491606714629,7.318961658958675,24.64943032427695,35.294117647058826,7.42467718794835,54.08895265423242
9210,2002,19534,59.578465811616695,7.612259096917832,27.613392034401556,26.77768526228143,7.7102414654454625,62.33139050791008
9211,2002,33501,58.008678426563534,8.552483925134128,28.42900211933972,20.766165549719254,9.174062669806196,65.82140916500634
10101,2002,175938,49.26191122573639,9.45821826975583,11.392081301367528,13.889515818541481,11.092229465103621,73.53132509326501
10102,2002,31070,59.932053327842695,6.924038115785689,60.84647570003219,40.15376065209337,19.368284549833273,39.023712486105964
10103,2002,4363,52.39259517988124,6.961094224924012,100.0,54.38365194462755,4.218852999340804,40.01318391562294
10104,2002,12804,60.874481718808894,6.96191203754229,52.014995313964384,47.13915705203674,6.098422415822934,44.902283965151874
10105,2002,15525,55.43652382859431,7.9419654833229005,41.268921095008054,29.93530337471586,12.082531911173282,56.33852072040566
10106,2002,16964,55.17746066593487,6.695225058378291,66.35817024286726,51.91040843214756,4.331357048748353,42.210144927536234
10107,2002,16337,53.70213566657258,8.296520552618114,22.09095917243068,23.798664277569635,24.808600749307704,49.535755008959114
10108,2002,15580,58.14047909053998,7.141745512423733,55.738125802310655,49.480369515011546,6.832178598922248,41.28175519630485
