cut_2026,year,bonus_total_uf
13501,2001,4695.33
13501,2002,6534.89
13501,2003,11554.05
13501,2004,4719.38
13501,2005,16534.4
13501,2006,14242.44
13501,2007,27233.3
13501,2008,9864.29
13501,2009,21012.16
13501,2010,3888.23
13501,2011,15032.509999999998
13501,2012,12252.210000000001
13501,2013,8004.46
13501,2014,19132.57
13501,2015,10857.29
13501,2016,22679.94
13501,2017,18953.0
13501,2018,28290.07
13501,2019,26549.97
13502,1990,5397.45
13502,1993,390.26
13502,1994,1639.55
13502,1995,1253.88
13502,2000,4385.030000000001
13502,2001,6314.33
13502,2005,967.3
13502,2006,2499.23
13502,2007,8514.2
13502,2008,1097.5
13502,2009,1005.97
13502,2014,776.38
13502,2015,2747.69
13502,2016,2169.55
13502,2019,278.37
13503,1987,1113.7
13503,1988,4213.22
13503,1990,1575.7
13503,1991,4320.8
13503,1992,1378.61
13503,1993,1183.02
13503,1994,1202.3400000000001
13503,1996,235.28
13503,1997,1224.29
13503,1999,1523.68
13503,2003,399.72
13503,2006,2816.7
13503,2007,1844.06
13503,2008,230.78
13503,2009,9519.76
13503,2012,663.1600000000001
13503,2013,1179.5
13503,2015,1013.32
13503,2018,2576.32
13504,1988,10399.43
13504,1989,1440.83
13504,1990,4763.67
13504,1991,2762.04
13504,1992,3130.5299999999997
13504,1993,1885.48
13504,1994,1499.49
13504,1996,1065.5
13504,1998,4788.37
13504,1999,2496.0
13504,2001,6056.740000000001
13504,2002,3783.22
13504,2004,111.44
13504,2005,243.87
13504,2006,4291.79
13504,2008,7304.950000000001
13504,2009,9334.26
13504,2010,16307.81
13504,2011,13128.5
13504,2012,24363.17
13504,2013,3811.2799999999997
13504,2014,2800.71
13504,2016,3886.41
13504,2017,695.4
13504,2018,11863.89
13504,2019,11754.41
13505,1987,1748.84
13505,1989,3844.24
13505,1991,1714.23
13505,1992,2260.9
13505,1993,442.04
13505,1994,7253.04
13505,1995,1575.39
13505,1996,3520.82
13505,1997,1626.91
13505,1998,3460.0499999999997
13505,1999,4876.53
13505,2000,1911.02
13505,2001,4840.6
13505,2002,2235.91
13505,2003,2317.43
13505,2004,8797.63
13505,2007,5960.31
13505,2008,5386.35
13505,2009,10448.119999999999
13505,2011,24602.489999999998
13505,2012,15280.28
13505,2014,5932.05
13505,2015,4539.58
13505,2016,392.35
13505,2017,3234.49
13505,2018,1243.38
13505,2019,3002.12
13601,1987,301.06
13601,1989,1124.74
13601,1990,432.83
13601,1991,867.19
13601,1996,1719.26
13601,1998,1334.35
13601,2001,599.65
13601,2003,573.25
13601,2004,712.93
13601,2005,823.21
13601,2006,1901.3999999999999
13601,2007,1339.04
13601,2008,3384.16
13601,2011,1654.8000000000002
13601,2012,2918.64
13601,2016,2400.44
13601,2017,426.6
13601,2018,1391.21
13601,2019,2607.16
13602,1987,2437.8
13602,1990,2149.2
13602,1992,677.37
13602,1993,929.6899999999999
13602,1994,4101.62
13602,1996,1838.6
13602,1997,2904.61
13602,2002,1620.4099999999999
13602,2003,993.61
13602,2004,994.13
13602,2005,1043.0
13602,2007,1664.48
13602,2008,1775.4699999999998
13602,2011,3101.01
13602,2012,455.12
13602,2013,2333.13
13602,2014,1153.19
13602,2015,786.01
13602,2018,641.43
13602,2019,2404.17
13603,1987,4110.03
13603,1990,4898.19
13603,1992,2236.9700000000003
13603,1993,3385.0299999999997
13603,1995,989.04
13603,1996,668.98
13603,1998,2302.23
13603,2000,458.03
13603,2001,1016.02
13603,2002,408.2
13603,2003,4320.51
13603,2004,705.02
13603,2005,1726.61
13603,2008,974.83
13603,2009,705.45
13603,2011,848.2
13603,2013,918.98
13603,2015,1091.13
13603,2018,1537.19
13603,2019,818.02
13604,2003,741.07
13604,2006,3462.03
13604,2009,774.12
13604,2019,1344.1
13605,1989,4422.43
13605,1990,4377.4
13605,1991,1187.69
13605,1992,1201.87
13605,1993,525.6
13605,1994,876.68
13605,2003,540.52
13605,2010,192.66
13605,2013,669.35
13605,2019,1214.53
14101,1990,1182.91
14101,2002,1280.9
14101,2003,2542.25
14101,2009,327.0
14101,2010,120.12
14101,2011,1246.95
14101,2015,584.7
14101,2016,348.09
14101,2018,4372.1
14101,2019,632.35
14103,1997,4521.18
14103,1998,2770.55
14103,1999,692.58
14103,2000,2348.51
14103,2002,990.1
14103,2004,1420.42
14103,2007,2636.8
14103,2008,2689.63
14103,2010,1488.92
14103,2011,812.01
14103,2012,1359.88
14103,2013,1224.03
14103,2017,464.32
14103,2018,7055.959999999999
14103,2019,738.28
14104,1998,2640.6400000000003
14104,1999,609.37
14104,2001,1481.43
14104,2002,952.91
14104,2003,3010.15
14104,2004,2324.81
14104,2006,3217.91
14104,2007,5744.84
14104,2009,2494.8999999999996
14104,2010,1685.14
14104,2012,4605.27
14104,2017,943.91
14104,2018,887.86
14104,2019,4306.0
14105,1999,2889.52
14105,2001,493.91
14105,2002,921.13
14105,2003,3133.9
14105,2004,1198.71
14105,2006,2196.86
14105,2007,314.65
14105,2008,7907.6
14105,2011,3310.8599999999997
14105,2013,5310.25
14105,2014,4101.21
14105,2015,1950.57
14105,2018,3052.44
14105,2019,1732.34
14106,1992,1611.25
14106,2000,1143.4
14106,2001,1329.29
14106,2003,5356.62
14106,2004,275.87
14106,2006,5068.06
14106,2007,2718.9300000000003
14106,2008,9231.75
14106,2009,10217.35
14106,2010,13901.86
14106,2011,1753.16
14106,2012,2200.66
14106,2013,2240.62
14106,2015,5252.02
14106,2017,1928.71
14106,2018,1764.64
14106,2019,5480.01
14107,2003,3173.15
14107,2004,1328.26
14107,2006,5099.92
14107,2007,837.21
14107,2008,5708.14
14107,2009,9447.009999999998
14107,2010,3020.99
14107,2011,8955.21
14107,2012,1240.14
14107,2013,3439.13
14107,2014,6106.89
14107,2015,6246.66
14107,2016,1339.5
14107,2018,7865.22
14107,2019,7636.07
14108,2000,1897.27
14108,2002,2328.39
14108,2004,131.44
14108,2005,1050.57
14108,2006,12797.57
14108,2007,4595.75
14108,2008,1921.23
14108,2009,3365.5
14108,2010,2430.22
14108,2011,4998.38
14108,2012,1767.59
14108,2013,5509.43
14108,2015,2136.96
14108,2018,2509.66
14108,2019,5379.68
14201,1988,1815.22
14201,1989,5544.77
14201,1996,1376.45
14201,1999,1698.18
14201,2001,2499.1499999999996
14201,2004,2965.46
14201,2006,12417.220000000001
14201,2007,11803.19
14201,2008,9697.62
14201,2009,12711.85
14201,2010,3227.3900000000003
14201,2011,19555.79
14201,2012,8010.91
14201,2013,14692.8
14201,2014,5278.75
14201,2015,2717.71
14201,2016,6522.87
14201,2017,2361.62
14201,2018,7896.17
14201,2019,20292.83
14202,1988,2318.4
14202,2000,571.95
14202,2003,1315.06
14202,2006,2942.91
14202,2010,3964.71
14202,2011,594.63
14202,2012,2008.63
14202,2016,852.77
14202,2019,3001.39
14203,2004,347.92
14203,2008,5617.84
14203,2010,445.88
14203,2015,2900.76
14203,2019,1259.74
14204,1992,1388.75
14204,1995,766.21
14204,1996,8647.369999999999
14204,1997,7686.120000000001
14204,1998,1420.87
14204,1999,1790.15
14204,2000,4392.6
14204,2001,2182.99
14204,2002,5571.41
14204,2004,1676.2800000000002
14204,2005,1305.32
14204,2006,7717.08
14204,2007,5716.26
14204,2008,6544.2699999999995
14204,2009,5546.02
14204,2010,7862.6
14204,2011,12359.789999999999
14204,2012,9526.26
14204,2013,3858.46
14204,2015,4475.2300000000005
14204,2016,8163.360000000001
14204,2018,6002.54
14204,2019,17471.16
15101,1989,247.68
15101,1990,2410.1800000000003
15101,1991,1845.63
15101,1994,4280.69
15101,1998,9756.060000000001
15101,1999,19189.760000000002
15101,2000,3937.67
15101,2001,16821.84
15101,2002,17032.239999999998
15101,2003,57429.58
15101,2004,7739.4800000000005
15101,2006,2553.59
15101,2007,9489.65
15101,2008,7396.26
15101,2009,21070.66
15101,2010,19934.66
15101,2011,27742.239999999998
15101,2012,22780.760000000002
15101,2013,30247.21
15101,2014,49027.99
15101,2015,33145.79
15101,2016,57627.28
15101,2017,46086.58
15101,2018,58837.0
15101,2019,70509.19
15102,2002,4467.48
15102,2004,4085.53
15102,2006,3969.3399999999997
15102,2007,15154.029999999999
15102,2009,1919.37
15102,2010,2029.0
15102,2011,7020.03
15102,2012,8259.19
15102,2013,7325.6900000000005
15102,2014,9605.11
15102,2015,6775.16
15102,2016,4118.87
15102,2017,7978.139999999999
15102,2018,4396.1
15102,2019,12956.93
15201,1994,2262.83
15201,1995,2085.33
15201,1997,2099.73
15201,2001,3219.15
15201,2002,4502.85
15201,2003,6762.1900000000005
15201,2004,5443.38
15201,2005,7813.0
15201,2006,1923.35
15201,2007,8596.46
15201,2008,13543.279999999999
15201,2009,2417.23
15201,2010,5847.8099999999995
15201,2011,8719.89
15201,2012,9895.89
15201,2013,23055.41
15201,2014,10059.34
15201,2015,15385.039999999999
15201,2016,19261.6
15201,2017,16918.88
15201,2018,17073.79
15201,2019,16272.04
16101,1989,3767.7299999999996
16101,1990,237.62
16101,1991,572.75
16101,1993,426.45
16101,1995,4261.88
16101,1996,3138.58
16101,1997,2951.94
16101,1998,12554.39
16101,1999,3327.27
16101,2000,4849.63
16101,2001,5572.68
16101,2002,8721.24
16101,2003,7954.780000000001
16101,2004,10762.15
16101,2005,4309.12
16101,2006,1311.1399999999999
16101,2007,7503.87
16101,2008,10169.15
16101,2009,6831.400000000001
16101,2010,11362.6
16101,2011,6140.09
16101,2012,2400.6000000000004
16101,2013,9796.36
16101,2014,15690.380000000001
16101,2015,2761.71
16101,2016,12174.529999999999
16101,2017,10647.62
16101,2018,8085.73
16101,2019,7000.64
16102,1988,1156.04
16102,1994,1555.42
16102,1996,813.97
16102,1998,490.75
16102,1999,827.42
16102,2000,6156.6900000000005
16102,2001,9581.58
16102,2002,7342.86
16102,2003,3222.44
16102,2004,5867.5599999999995
16102,2005,2585.13
16102,2006,2661.16
16102,2007,6141.4400000000005
16102,2008,4904.89
16102,2009,12579.75
16102,2010,12647.41
16102,2011,10394.72
16102,2012,14318.09
16102,2013,11757.29
16102,2014,14073.52
16102,2015,8256.85
16102,2016,8185.0
16102,2017,8871.75
16102,2018,22330.26
16102,2019,10058.63
16103,2009,192.66
16103,2010,1120.16
16103,2013,644.19
16103,2014,824.85
16103,2015,357.09
16103,2018,201.19
16104,1994,3675.88
16104,1997,2925.0
16104,1998,3491.15
16104,1999,3008.03
16104,2000,4799.59
16104,2001,5873.08
16104,2002,2962.66
16104,2003,5640.91
16104,2004,616.89
16104,2006,5831.21
16104,2007,5710.929999999999
16104,2008,12454.869999999999
16104,2009,2752.45
16104,2010,1907.09
16104,2011,3295.7799999999997
16104,2012,2844.42
16104,2013,3997.1499999999996
16104,2014,5242.17
16104,2015,4854.360000000001
16104,2016,5962.26
16104,2017,843.09
16104,2018,1818.5900000000001
16104,2019,1514.1599999999999
16105,1995,2576.67
16105,1997,833.66
16105,1998,467.6
16105,2000,2940.4
16105,2002,870.9100000000001
16105,2003,3800.95
16105,2004,6925.89
16105,2005,344.8
16105,2006,155.14
16105,2007,2609.58
16105,2008,7337.69
16105,2009,2193.97
16105,2010,9671.75
16105,2011,8190.17
16105,2012,5979.4400000000005
16105,2013,10703.98
16105,2014,816.32
16105,2015,1583.62
16105,2016,1561.67
16105,2017,5283.74
16105,2019,2735.44
16106,1996,1856.45
16106,1998,684.4
16106,2001,2035.44
16106,2002,2447.8
16106,2003,394.96
16106,2004,3503.53
16106,2005,337.84
16106,2006,1810.96
16106,2007,311.41
16106,2009,641.69
16106,2010,2890.8199999999997
16106,2011,2936.45
16106,2012,4203.0
16106,2016,888.0899999999999
16106,2018,775.99
16106,2019,2809.41
16107,1998,1475.24
16107,1999,2488.99
16107,2000,2590.1099999999997
16107,2001,3024.83
16107,2004,242.66
16107,2009,296.61
16107,2010,335.82
16107,2012,1100.2
16107,2013,2269.27
16107,2014,2853.48
16107,2017,331.28
16107,2019,357.53
16108,1992,527.95
16108,1993,567.63
16108,1994,1001.92
16108,1998,1538.24
16108,1999,753.4
16108,2000,4337.27
16108,2001,5171.63
16108,2002,2484.51
16108,2003,1189.66
16108,2004,3579.38
16108,2005,3861.62
16108,2006,3547.77
16108,2007,5786.13
16108,2008,2045.46
16108,2009,2539.1
16108,2010,18458.04
16108,2011,12783.34
16108,2012,7043.71
16108,2013,4861.28
16108,2014,2355.06
16108,2015,10925.61
16108,2016,6856.77
16108,2018,1279.24
16108,2019,2471.7799999999997
16109,1999,1158.31
16109,2001,2440.45
16109,2002,17973.33
16109,2003,1673.75
16109,2004,8569.94
16109,2005,10148.89
16109,2006,6544.39
16109,2007,9441.66
16109,2008,8570.33
16109,2009,1715.54
16109,2010,4229.88
16109,2011,595.86
16109,2012,2006.11
16109,2013,2132.82
16109,2014,756.24
16109,2015,1509.02
16109,2017,2108.45
16109,2018,1924.4
16201,1998,1732.73
16201,2016,960.34
16202,2006,153.26999999999998
16202,2008,406.29
16202,2016,359.9
16203,1995,2853.86
16203,2018,1169.05
16203,2019,2515.25
16204,2000,729.9
16204,2001,761.81
16204,2016,719.8299999999999
16204,2017,349.5
16205,1990,444.86
16205,1995,430.49
16205,1998,2670.96
16205,1999,546.35
16205,2002,1572.3200000000002
16205,2004,2342.7400000000002
16205,2010,434.53
16205,2014,636.13
16205,2017,676.42
16205,2019,1382.51
16206,1994,1088.3
16206,2003,803.62
16206,2007,474.05
16206,2010,6372.63
16206,2019,278.52
16301,1988,797.2
16301,1990,1343.91
16301,1992,1778.42
16301,1993,528.78
16301,1994,541.79
16301,1995,2801.26
16301,1997,646.34
16301,1998,1168.6100000000001
16301,1999,3179.21
16301,2000,960.77
16301,2001,14776.12
16301,2002,20235.02
16301,2003,27755.729999999996
16301,2004,5506.5
16301,2005,9270.23
16301,2006,10193.46
16301,2007,5151.47
16301,2008,11975.960000000001
16301,2009,9475.380000000001
16301,2010,13911.98
16301,2011,19022.25
16301,2012,29681.29
16301,2013,36606.62
16301,2014,53560.48
16301,2015,88861.38
16301,2016,100074.23
16301,2017,80515.64
16301,2018,75045.32
16301,2019,81374.63
16302,1989,3400.11
16302,1990,3364.3500000000004
16302,1993,2280.34
16302,1994,1964.92
16302,1995,4865.91
16302,1996,820.76
16302,1997,3766.0
16302,1998,1618.6999999999998
16302,1999,1334.51
16302,2000,4699.82
16302,2001,11221.57
16302,2002,15582.92
16302,2003,5075.8
16302,2004,9538.66
16302,2005,3423.94
16302,2006,4504.14
16302,2007,5983.09
16302,2008,9512.55
16302,2009,3155.61
16302,2010,5686.4400000000005
16302,2011,8577.53
16302,2012,7144.929999999999
16302,2013,12867.53
16302,2014,11675.85
16302,2015,7742.28
16302,2016,8541.25
16302,2017,6096.02
16302,2018,21543.54
16302,2019,23986.22
16303,1988,1281.12
16303,1992,258.98
16303,1993,4415.43
16303,1994,1854.98
16303,1995,7011.1900000000005
16303,1996,351.26
16303,1997,4828.52
16303,1999,898.77
16303,2000,2491.02
16303,2001,2756.33
16303,2002,7855.68
16303,2003,9169.25
16303,2004,194.38
16303,2005,1222.96
16303,2006,1765.72
16303,2007,3420.99
16303,2008,3306.42
16303,2009,2339.76
16303,2010,3264.19
16303,2011,786.03
16303,2012,2700.12
16303,2013,1518.51
16303,2014,3864.3199999999997
16303,2015,1499.51
16303,2016,14475.36
16303,2017,1998.41
16303,2018,3633.88
16303,2019,6956.06
16304,2018,1070.0
16305,1997,603.32
16305,1998,3282.27
16305,2000,723.3199999999999
16305,2001,2421.88
16305,2002,8535.720000000001
16305,2003,320.23
16305,2004,2175.16
16305,2005,474.95
16305,2006,1483.92
16305,2007,483.40000000000003
16305,2008,211.49
16305,2009,4222.83
16305,2010,2903.25
16305,2011,1842.26
16305,2012,1264.22
16305,2013,1309.19
16305,2014,4958.05
16305,2015,4852.030000000001
16305,2016,6384.52
16305,2017,8078.759999999999
16305,2018,4868.87
16305,2019,5724.91
